index,degradation,predicted_iou,model_runtime_sec,e2e_runtime_sec,fps_e2e,input_scale,iou,dice,precision,recall,boundary_f1
211,original,0.873587965965271,0.0283752710000158,0.0845527590000188,11.826935180196518,5.688888888888889,0.708788540907127,0.8295801662280105,0.7197978303738661,0.9788767812221645,0.5424455561436229
211,blur,0.8628191947937012,0.02862523699997155,0.08391164800002571,11.917296630852652,5.688888888888889,0.6752648549047958,0.8061589221880628,0.683210998484582,0.983067896058704,0.361795542381733
211,lowres,0.8406251668930054,0.027815872000019226,0.0838197989999685,11.930355499902545,5.688888888888889,0.6753579327195025,0.8062252483840712,0.688419553867242,0.9726739312640861,0.38773822706410815
211,dark,0.9043998718261719,0.02789924399996835,0.08258257500000354,12.109092020925202,5.688888888888889,0.703248570384836,0.8257732695186615,0.7194423699269114,0.9689857502079313,0.5354167411264005
211,bright,0.8448490500450134,0.028109506000021156,0.08300276200003509,12.047791855403284,5.688888888888889,0.6912097061963943,0.817414544942455,0.7041075972365151,0.9741827326052402,0.47935888241699015
2872,original,0.8158711194992065,0.028148665999992772,0.095262756000011,10.497281854829863,3.8323353293413174,0.1452675213018891,0.2536831239861853,0.9912005028273714,0.145455104456481,0.048334620220227734
2872,blur,0.7156660556793213,0.028069704999950318,0.09087222499999825,11.004462584689868,3.8323353293413174,0.14185081392319537,0.24845770076709292,0.9737201723946455,0.1423959662418499,0.021692682674711136
2872,lowres,0.7558599710464478,0.028160532000015337,0.09211108400000967,10.85645675388963,3.8323353293413174,0.14487134296790166,0.2530788177339563,0.9792810525215173,0.1453167514718997,0.025811998086744156
2872,dark,0.7913219928741455,0.028163501000051383,0.10430321999996295,9.58743172071155,3.8323353293413174,0.14385399892644063,0.25152510558419905,0.9838472834057228,0.14419455504140688,0.036292518718084296
2872,bright,0.7625390291213989,0.028146225000000413,0.09200764199999867,10.868662409585657,3.8323353293413174,0.1445394666134184,0.25257227178211117,0.9915736254466067,0.14471722187204736,0.04931313403734145
2642,original,0.7370455861091614,0.02885228799999595,0.09564359199998762,10.45548352052827,3.855421686746988,0.2001464386923296,0.33353669558926097,0.9995936886293766,0.2001627228964404,0.03556430481382768
2642,blur,0.588005781173706,0.028357615999993868,0.09306269100000009,10.745444702431817,3.855421686746988,0.187281355932178,0.31547931751212677,0.9996381269443442,0.18729405383413286,0.03744636122703935
2642,lowres,0.5867865085601807,0.02812150800002655,0.0916758669999922,10.907996103272033,3.855421686746988,0.19499268014962384,0.3263495808613807,0.9981265611983082,0.19506407214045765,0.04385026282438531
2642,dark,0.7678580284118652,0.02823845499995059,0.09220681499999728,10.845185358587969,3.855421686746988,0.19629805410533646,0.32817583115127597,0.9999999999993091,0.19629805410533646,0.005867965835459279
2642,bright,0.6197869777679443,0.02824622600002158,0.09594132099999797,10.423037639850937,3.855421686746988,0.15971252288288568,0.27543467839057617,0.9999999999991509,0.15971252288288568,0.0
488,original,0.406387060880661,0.02824060699998654,0.0879659039999865,11.368040962782052,3.4133333333333336,0.7464632112186488,0.8548284400422966,0.791601153039573,0.9290327541131289,0.11298108453313217
488,blur,0.5981703400611877,0.027977019999980257,0.08655509100003655,11.553335435804437,3.4133333333333336,0.7230413594899653,0.8392617571338992,0.7941398476632148,0.8898200830382554,0.1395178019500566
488,lowres,0.6700375080108643,0.027909521999958997,0.08664215999999669,11.541725183213787,3.4133333333333336,0.724670445137641,0.8403581648664562,0.8084040777178956,0.8749423343069064,0.1798013157658114
488,dark,0.4624056816101074,0.0284704389999888,0.10172254299999395,9.830662609369288,3.4133333333333336,0.7499144927083269,0.8570870129176323,0.7968414444772204,0.9271874519448996,0.1196951740778101
488,bright,0.36256176233291626,0.02803767500000731,0.0878612989999965,11.381575407848679,3.4133333333333336,0.02883284637858341,0.05604962259918689,0.9999999999866667,0.02883284637858341,0.0
904,original,0.9386289119720459,0.02934251400000676,0.11246222699998043,8.891874424647256,5.688888888888889,0.7890139318389425,0.8820657210063294,0.935194981861799,0.8346485903140312,0.2221300492348977
904,blur,0.9017764925956726,0.028723879999972723,0.11981387999998105,8.346278411150346,5.688888888888889,0.790485926966937,0.8829847976588248,0.9375189451345342,0.8344462430861883,0.2513515041635884
904,lowres,0.930742084980011,0.028777596999987054,0.11505914700001085,8.691182110014301,5.688888888888889,0.7873687559653874,0.88103672321397,0.9329688972663778,0.8345811412380836,0.20034545584347774
904,dark,0.9293829202651978,0.02849994599995398,0.11242506400003549,8.894813704528417,5.688888888888889,0.7908143697261599,0.8831896628650421,0.9379809697103991,0.8344462430861883,0.24277505045278944
904,bright,0.8930385112762451,0.028654878999986977,0.11607749600000261,8.614934284936483,5.688888888888889,0.7902791738267921,0.8828557974425177,0.9534856427505854,0.8219681640358755,0.3106923990302182
1528,original,0.6416575908660889,0.028852755000002617,0.13013128300002563,7.6845473044310415,3.8323353293413174,0.15680508702269505,0.2711002722615426,0.8785648574049689,0.16027890512951082,0.009218862087437331
1528,blur,0.6573846340179443,0.028831216000014592,0.1361556539999924,7.344535247871938,3.8323353293413174,0.25757440476186644,0.40963684341307915,0.9125850160800798,0.2640902017026847,0.04486871682579956
1528,lowres,0.7631171941757202,0.029223314999967442,0.1311809270000026,7.623059410153277,3.8323353293413174,0.24681649613507786,0.39591471062528866,0.9119022726017102,0.2528455036464782,0.0461627191429667
1528,dark,0.7342990636825562,0.028849250000007487,0.12957902099998364,7.7172986204312055,3.8323353293413174,0.25169854708891404,0.4021711899790752,0.9219493518564119,0.25717860303313034,0.06978860155277174
1528,bright,0.5982679724693298,0.028652816000033,0.12811296000000993,7.805611547808454,3.8323353293413174,0.016615300112902166,0.03268748780597129,0.9999999999908173,0.016615300112902166,0.0
1497,original,0.7793017625808716,0.02866721600003075,0.11961479500001815,8.36016982681656,3.4133333333333336,0.031757102338758655,0.06155926092831836,0.9999999999853587,0.031757102338758655,0.0
1497,blur,0.8332918882369995,0.028514497999992727,0.11695958000001383,8.549962303215194,3.4133333333333336,0.029432277863007655,0.05718157181569233,0.9999999999842022,0.029432277863007655,0.0
1497,lowres,0.8470657467842102,0.02925355600001467,0.12370614600001772,8.083672738457608,3.4133333333333336,0.028409355093677216,0.05524911836510749,0.9999999999836334,0.028409355093677216,0.0
1497,dark,0.7674269676208496,0.030675185000006877,0.13091159099997185,7.638743004813188,3.4133333333333336,0.031803598828273674,0.06164661349192842,0.9999999999853801,0.031803598828273674,0.0
1497,bright,0.7153546810150146,0.029096056000014414,0.12694897400001537,7.877180637945754,3.4133333333333336,0.031245640954093434,0.06059786284320276,0.999999999985119,0.031245640954093434,0.0
2110,original,0.6470035314559937,0.02872504399999798,0.12375245800001267,8.080647577924454,3.585434173669468,0.349382774440548,0.5178408692602461,0.8799285288851936,0.3668736031783626,0.15258314194413203
2110,blur,0.7001465559005737,0.029504741000039303,0.12556058199999143,7.964282930769373,3.585434173669468,0.34738204833124886,0.5156400128107484,0.9094903339180147,0.35982120685355856,0.14078772385205499
2110,lowres,0.6773523092269897,0.02988751200001616,0.13794256500000301,7.249393977848521,3.585434173669468,0.3496193504864847,0.5181006783289832,0.9213968253956554,0.3603675192449166,0.16142091680102427
2110,dark,0.5858826637268066,0.029221510000013495,0.12415956400002415,8.054151994282176,3.585434173669468,0.34533898305068117,0.5133858267714698,0.9188981422153506,0.3561956791654551,0.1539907956798491
2110,bright,0.6845114231109619,0.028051306000008935,0.11334810199997492,8.822379751892283,3.585434173669468,0.35134874759135293,0.5199971483565552,0.9210758934197234,0.3622547802332445,0.16300310556022504
462,original,0.5980966687202454,0.02826489799997489,0.08058254799999531,12.40963490010341,2.56,0.09208239304747759,0.1686363476486785,0.9999999999989571,0.09208239304747759,0.0
462,blur,0.598296046257019,0.02810506399998758,0.07142740999995567,14.000227643710176,2.56,0.2638444452810052,0.4175267712196046,0.9297867400746477,0.2692082393047228,0.041318721927664774
462,lowres,0.6176595687866211,0.02800075100003596,0.07087056699998584,14.110229991530897,2.56,0.26228875757459236,0.41557647725321345,0.9286713752662151,0.26768137513801626,0.038064988264874394
462,dark,0.6939547061920166,0.028135340000005726,0.07186623400002645,13.91474054421207,2.56,0.6386801443591609,0.7795055631298073,0.7739565880024637,0.7851346809429313,0.06710569020701686
462,bright,0.5888237953186035,0.02825820699996484,0.08426062799998135,11.86793908063706,2.56,0.15553651624564266,0.2692022520430309,0.8882675556506676,0.15864022662887994,0.01575656109241496
1105,original,0.9069348573684692,0.028220370999974875,0.08086930799998981,12.365630728534564,6.597938144329897,0.8130187854946658,0.8968674698787976,0.8136111920710964,0.9991052254813904,0.33938050176635703
1105,blur,0.9042714834213257,0.02812768699999424,0.08564163900001631,11.676563079319507,6.597938144329897,0.8331341499838166,0.9089723738889177,0.8345054616177847,0.9980314960612061,0.5119561586421426
1105,lowres,0.896935224533081,0.028127756999992926,0.0846932919999972,11.807310548278522,6.597938144329897,0.8169590643262911,0.8992597360790962,0.8169590643262911,0.9999999999982104,0.3920357835669166
1105,dark,0.9238258600234985,0.02804957099999683,0.08353153100000554,11.9715272547792,6.597938144329897,0.8093858632664986,0.8946525776489795,0.8093858632664986,0.9999999999982104,0.3420146165986882
1105,bright,0.901446521282196,0.028865838999990956,0.08543850600000269,11.704324511479268,6.597938144329897,0.8213235294105569,0.9018974565999984,0.8216860379567137,0.9994631352881184,0.4124559292102355
3591,original,0.8704016804695129,0.027976431000013235,0.0931075200000464,10.740271032882216,3.8323353293413174,0.750096974398395,0.8572061838530346,0.750096974398395,0.9999999999993535,0.03957005112765008
3591,blur,0.8055529594421387,0.027935970000044108,0.09214883399999962,10.852009261452013,3.8323353293413174,0.67133637651468,0.8033527971366851,0.7809448242182733,0.8270846800253218,0.05524630146559351
3591,lowres,0.8419663906097412,0.02825716900002817,0.09381382399999438,10.659409854138978,3.8323353293413174,0.6739531208845542,0.8052234109500298,0.7844880441442155,0.8270846800253218,0.056746170889771845
3591,dark,0.8391250371932983,0.02798231899998882,0.09210534099997858,10.857133681316402,3.8323353293413174,0.6727644407167036,0.8043743928803921,0.7805753208047311,0.8296703296697934,0.0406983222185742
3591,bright,0.8167173266410828,0.02816456899995501,0.09347723700000188,10.697791591764526,3.8323353293413174,0.7439646051742118,0.8531877343919995,0.7439646051742118,0.9999999999993535,0.04814110103702428
244,original,0.89692622423172,0.028562523999994482,0.10706763199999614,9.339890883175936,3.855421686746988,0.7068275340814862,0.828235448477059,0.7121904439553473,0.9894588345934443,0.11611867169047259
244,blur,0.7789128422737122,0.028032327000005353,0.09398464200000944,10.64003627315939,3.855421686746988,0.7560622074586273,0.8610881826934824,0.7672294916186783,0.9811121125432105,0.2837383651501136
244,lowres,0.8406208753585815,0.028091198000026907,0.0949482529999841,10.532052653987929,3.855421686746988,0.7290590055762667,0.8433014758027687,0.7409132718153456,0.978525804302293,0.21877959554874227
244,dark,0.8944251537322998,0.028033561000029295,0.09636355899999671,10.377366821829755,3.855421686746988,0.709251597286524,0.8298972467394233,0.7156976909310928,0.987460323680008,0.11691981395188976
